formula_id,formula_key,formula_category,formula_type,is_fixed,db_expression,excel_book,excel_sheet,excel_cell,resolution_note,oos_reason
1254,WS_ladezustand_netto_days_2_365,ws,status,False,prev_ladezustand_netto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas - current_selbstentl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1255,WS_ladezustand_netto_row_366,ws,status,False,day_365.ladezustand_netto - day_1.ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1256,WS_ladezustand_netto_row_367,ws,status,False,min_ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1257,WS_ladezustand_netto_row_368,ws,status,False,max_ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1241,WS_ladezust_burtto_day_1,ws,status,False,day_366.ladezust_burtto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1242,WS_ladezust_burtto_days_2_365,ws,status,False,prev_ladezust_burtto + current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1243,WS_ladezust_burtto_row_366,ws,status,False,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1244,WS_ladezust_burtto_row_367,ws,status,False,day_365.ladezust_burtto - day_1.ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1245,WS_ladezust_burtto_row_368,ws,status,False,min_ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1225,WS_mangel_last_day_1,ws,status,False,current_stromverbr_raumwaerm_korr - current_direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1226,WS_mangel_last_days_2_365,ws,status,False,current_stromverbr_raumwaerm_korr - current_direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1227,WS_mangel_last_row_366,ws,status,False,sum_mangel_last,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1250,WS_selbstentl_day_1,ws,status,False,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1251,WS_selbstentl_days_2_365,ws,status,False,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1252,WS_selbstentl_row_366,ws,status,False,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1204,WS_solarstrom_day_1,ws,status,False,current_solar_promille * solarstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1205,WS_solarstrom_days_2_365,ws,status,False,current_solar_promille * solarstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1206,WS_solarstrom_row_366,ws,status,False,renewable_9_1_2_target × day_367.windstrom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1207,WS_sonst_kraft_konstant_day_1,ws,status,False,sonst_kraft_konstant_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1208,WS_sonst_kraft_konstant_days_2_365,ws,status,False,sonst_kraft_konstant_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1209,WS_sonst_kraft_konstant_row_366,ws,status,False,renewable_9_1_3_target × day_367.windstrom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1231,WS_speicher_ausgl_strom_day_1,ws,status,False,current_mangel_last - current_brennstoff_ausgleichs_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1232,WS_speicher_ausgl_strom_days_2_365,ws,status,False,current_mangel_last - current_brennstoff_ausgleichs_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1233,WS_speicher_ausgl_strom_row_366,ws,status,False,sum_speicher_ausgl_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1191,WS_stromverbr_day_1,ws,status,False,stromverbr_raumwaerm_korr_366 * current_verbrauch_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1192,WS_stromverbr_days_2_365,ws,status,False,stromverbr_raumwaerm_korr_366 * current_verbrauch_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1198,WS_stromverbr_raumwaerm_korr_day_1,ws,status,False,current_stromverbr + current_davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1199,WS_stromverbr_raumwaerm_korr_days_2_365,ws,status,False,current_stromverbr + current_davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1193,WS_stromverbr_row_366,ws,status,False,stromverbr_raumwaerm_korr_366,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1216,WS_ueberschuss_strom_day_1,ws,status,False,(current_wind_solar_konstant - current_stromverbr_raumwaerm_korr if abs(current_direktverbr_strom - current_stromverbr_raumwaerm_korr) < 0.01 else 0),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1217,WS_ueberschuss_strom_days_2_365,ws,status,False,(current_wind_solar_konstant - current_stromverbr_raumwaerm_korr if abs(current_direktverbr_strom - current_stromverbr_raumwaerm_korr) < 0.01 else 0),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1218,WS_ueberschuss_strom_row_366,ws,status,False,sum_ueberschuss_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1210,WS_wind_solar_konstant_day_1,ws,status,False,current_windstrom + current_solarstrom + current_sonst_kraft_konstant,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1211,WS_wind_solar_konstant_days_2_365,ws,status,False,current_windstrom + current_solarstrom + current_sonst_kraft_konstant,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1212,WS_wind_solar_konstant_row_366,ws,status,False,sum_wind_solar_konstant,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1200,WS_windstrom_day_1,ws,status,False,current_wind_promille * windstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1201,WS_windstrom_days_2_365,ws,status,False,current_wind_promille * windstrom_366 / 1000,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1202,WS_windstrom_row_366,ws,status,False,9.1.1_target × ((9.1.1 + 9.1.2 + 9.1.3 - 9.2.1.5.2.1) / (9.1.1 + 9.1.2 + 9.1.3)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1203,WS_windstrom_row_367,ws,status,False,(renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target - renewable_9_2_1_5_2_1_target) / (renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target) if (renewable_9_1_1_target + renewable_9_1_2_target + renewable_9_1_3_target) > 0 else 0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1266,WS_ABREGELUNG_THRESHOLD,ws_constant,status,False,0.65,WS.xlsm,1.Jahresbilanz_Strom,N32,Abregelung — DEAD in our code per F006,
1264,WS_ETA_GAS_STROM,ws_constant,status,False,0.585,WS.xlsm,1.Jahresbilanz_Strom,S33,EtaRückverstromung,
1263,WS_ETA_STROM_GAS,ws_constant,status,False,0.65,WS.xlsm,1.Jahresbilanz_Strom,N33,EtaStromGas,
ws365_1,stromverbrauch,ws365,daily,False,annual_demand * verbrauch_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_2,davon_raumw_korr,ws365,daily,False,raumw_korr_annual * heizung_abwaerm_promille / 365,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_3,stromverbr_raumw_korr,ws365,daily,False,stromverbrauch + davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_4,solar_strom,ws365,daily,False,ziel_912 * pct * solar_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_5,wind_strom,ws365,daily,False,ziel_911 * pct * wind_promille / 1000,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_6,sonst_kraftw,ws365,daily,False,sonst_kraftw_daily,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_7,wind_solar_konstant,ws365,daily,False,solar_strom + wind_strom + sonst_kraftw,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_8,direktverbr_strom,ws365,daily,False,"MIN(wind_solar_konstant, stromverbr_raumw_korr)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_9,ueberschuss_strom,ws365,daily,False,"IF(direktverbr_strom == stromverbr_raumw_korr, wind_solar_konstant - stromverbr_raumw_korr, 0)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_10,einspeich,ws365,daily,False,"IF(stromverbr_raumw_korr > 0, IF((ueberschuss_strom / stromverbr_raumw_korr) <= 1, ueberschuss_strom * ETA_STROM_GAS, stromverbr_raumw_korr * ETA_STROM_GAS), 0)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_11,abregelung,ws365,daily,False,"IF(stromverbr_raumw_korr > 0, IF((ueberschuss_strom / stromverbr_raumw_korr) <= 1, 0, ueberschuss_strom - einspeich / ETA_STROM_GAS), 0)",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_12,mangel_last,ws365,daily,False,stromverbr_raumw_korr - direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_13,brennstoff_ausgleich,ws365,daily,False,brennstoff_factor * mangel_last,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_14,speicher_ausgl_strom,ws365,daily,False,mangel_last - brennstoff_ausgleich,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_15,ausspeich_rueckverstr,ws365,daily,False,speicher_ausgl_strom / ETA_GAS_STROM,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_16,ausspeich_gas,ws365,daily,False,0,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_17,ladezust_brutto,ws365,daily,False,"PREV(""ladezust_brutto"") + einspeich - ausspeich_rueckverstr - ausspeich_gas",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_18,selbstentl,ws365,daily,False,0,WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_19,ladezust_netto,ws365,daily,False,"PREV(""ladezust_netto"") + einspeich - ausspeich_rueckverstr - ausspeich_gas - selbstentl",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_20,ladezust_abs_vorl_tl,ws365,post,False,"ladezust_brutto - COL_MIN(""ladezust_brutto"")",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
ws365_21,ladezust_absolute,ws365,post,False,"ladezust_netto - COL_MIN(""ladezust_netto"")",WS.xlsm,Zeitreihen Kalkulation,(rows 158-521),"Daily 365-row chain. Column P (einspeich), Q (abregelung), R (mangel_last), S (brennstoff_ausgleich), T (speicher_ausgl_strom), U (ausspeich_rueckverstr), V (ausspeich_gas), W (ladezust_brutto).",
