formula_id,formula_key,category,formula_type,db_expression,excel_book,excel_sheet,excel_cell,excel_formula,excel_value,verdict,note,diff_category,diff_note
100,V_2.4.0,verbrauch,status,Verbrauch_2_3 * Verbrauch_2_4 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1053,V_2.4.0_ziel,verbrauch,ziel,Verbrauch_2_3_ziel * Verbrauch_2_4_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
743,V_2_4_0_ziel,verbrauch,ziel,Verbrauch_2_3_ziel * Verbrauch_2_4_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
726,V_2.4.2,verbrauch,status,Verbrauch_2_4_1 / Verbrauch_2_4_1 * 100,_S.xlsx,4. Verbrauch,L61,=L60/L60%,=L60/L60%,EQUIVALENT,PCT_SHORTHAND: Excel '%' shorthand vs explicit '/100' in DB (equivalent),PCT_SHORTHAND,Excel '%' shorthand vs explicit '/100' in DB (equivalent)
727,V_2.4.2_ziel,verbrauch,ziel,(V_2_4_1_ziel - V_2_4_1_status) / V_2_4_1_status * 100,_S.xlsx,4. Verbrauch,M61,=(M60-L60)/L60%,=(M60-L60)/L60%,EQUIVALENT,PCT_SHORTHAND: Excel '%' shorthand vs explicit '/100' in DB (equivalent),PCT_SHORTHAND,Excel '%' shorthand vs explicit '/100' in DB (equivalent)
744,V_2_4_2_ziel,verbrauch,ziel,0,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
168,V_2.4.5,verbrauch,status,0,_S.xlsx,4. Verbrauch,L65,,0,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
820,V_2.4.5_ziel,verbrauch,status,"min(100, Verbrauch_2_4_3_ziel * (Verbrauch_2_4_4_ziel - Verbrauch_2_4_4_status))",_S.xlsx,4. Verbrauch,L65,,0,EXCEL_LITERAL,Excel cell is a literal 0; DB computes it,,
169,V_2.4.6,verbrauch,status,Verbrauch_2_4_1,_S.xlsx,4. Verbrauch,L66,=L60,=L60,EQUIVALENT,"Both are single-variable references (DB uses code name, Excel uses cell ref)",,
746,V_2.4.6_ziel,verbrauch,ziel,V_2_4_1_status*(1-V_2_4_5_ziel/100)+V_2_4_1_ziel*V_2_4_5_ziel/100,_S.xlsx,4. Verbrauch,M66,=L66*(1-M65%)+M60*M65%,=L66*(1-M65%)+M60*M65%,DIFFERENT,DB='v_2_4_1_status*(1-v_2_4_5_ziel/100)+v_2_4_1_ziel*v_2_4_5_ziel/100' vs Excel='l66*(1-m65%)+m60*m65%',REAL_DIFF,DB_ops=*-/+*/ XL_ops=*-+*; investigate
101,V_2.4.7,verbrauch,status,Verbrauch_2_4_5 * Verbrauch_2_4_2 / 100,_S.xlsx,4. Verbrauch,L67,=L65*L61%,=L65*L61%,DIFFERENT,DB='verbrauch_2_4_5*verbrauch_2_4_2/100' vs Excel='l65*l61%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
747,V_2.4.7_ziel,verbrauch,ziel,V_2_4_5_ziel * V_2_4_2_ziel / 100,_S.xlsx,4. Verbrauch,M67,=M65*M61%,=M65*M61%,DIFFERENT,DB='v_2_4_5_ziel*v_2_4_2_ziel/100' vs Excel='m65*m61%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
102,V_2.4.9,verbrauch,status,Verbrauch_2_4_0 * (100 + Verbrauch_2_4_7) / 100,_S.xlsx,4. Verbrauch,L68,=L59*(100+L67)%,=L59*(100+L67)%,DIFFERENT,DB='verbrauch_2_4_0*(100+verbrauch_2_4_7)/100' vs Excel='l59*(100+l67)%',REAL_DIFF,DB_ops=*+/ XL_ops=*+; investigate
748,V_2.4.9_ziel,verbrauch,ziel,V_2_4_0_ziel * (100 + V_2_4_7_ziel) / 100,_S.xlsx,4. Verbrauch,M68,=M59*(100+M67)%,=M59*(100+M67)%,DIFFERENT,DB='v_2_4_0_ziel*(100+v_2_4_7_ziel)/100' vs Excel='m59*(100+m67)%',REAL_DIFF,DB_ops=*+/ XL_ops=*+; investigate
103,V_2.5.0,verbrauch,status,Verbrauch_2_3 * Verbrauch_2_5 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1054,V_2.5.0_ziel,verbrauch,ziel,Verbrauch_2_3_ziel * Verbrauch_2_5_zeil / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
104,V_2.5.2,verbrauch,status,Verbrauch_2_5_0 * Verbrauch_2_5_1 / 100,_S.xlsx,4. Verbrauch,L31,=L29*L30%,=L29*L30%,DIFFERENT,DB='verbrauch_2_5_0*verbrauch_2_5_1/100' vs Excel='l29*l30%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1055,V_2.5.2_ziel,verbrauch,ziel,Verbrauch_2_5_0_ziel * Verbrauch_2_5_1_ziel / 100,_S.xlsx,4. Verbrauch,M31,=M29*M30%,=M29*M30%,DIFFERENT,DB='verbrauch_2_5_0_ziel*verbrauch_2_5_1_ziel/100' vs Excel='m29*m30%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
170,V_2.5.3,verbrauch,status,Verbrauch_2_5_2 / Verbrauch_2_6 * 100,_S.xlsx,4. Verbrauch,L74,=L73/L75%,=L73/L75%,EQUIVALENT,PCT_SHORTHAND: Excel '%' shorthand vs explicit '/100' in DB (equivalent),PCT_SHORTHAND,Excel '%' shorthand vs explicit '/100' in DB (equivalent)
1056,V_2.5.3_ziel,verbrauch,ziel,Verbrauch_2_5_2_ziel  /Verbrauch_2_6_ziel * 100,_S.xlsx,4. Verbrauch,M74,=M73/M75%,=M73/M75%,EQUIVALENT,PCT_SHORTHAND: Excel '%' shorthand vs explicit '/100' in DB (equivalent),PCT_SHORTHAND,Excel '%' shorthand vs explicit '/100' in DB (equivalent)
105,V_2.6,verbrauch,status,Verbrauch_2_4_9 + Verbrauch_2_5_2,_S.xlsx,4. Verbrauch,L75,=L73+L68,=L73+L68,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
752,V_2.6_ziel,verbrauch,ziel,V_2_4_9_zeil + V_2_5_2_ziel,_S.xlsx,4. Verbrauch,M75,=M73+M68,=M73+M68,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
106,V_2.7.0,verbrauch,status,Verbrauch_2_6 * Verbrauch_2_7 / 100,_S.xlsx,4. Verbrauch,L77,=L$75*L76%,=L$75*L76%,DIFFERENT,DB='verbrauch_2_6*verbrauch_2_7/100' vs Excel='l75*l76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1057,V_2.7.0_ziel,verbrauch,ziel,Verbrauch_2_6_zeil * Verbrauch_2_7_zeil / 100,_S.xlsx,4. Verbrauch,M77,=M$75*M76%,=M$75*M76%,DIFFERENT,DB='verbrauch_2_6_zeil*verbrauch_2_7_zeil/100' vs Excel='m75*m76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
171,V_2.7.2,verbrauch,status,Verbrauch_2_7 * (1 - Verbrauch_2_7_1 / 100),_S.xlsx,4. Verbrauch,L79,=L76*(1-L78%),=L76*(1-L78%),DIFFERENT,DB='verbrauch_2_7*(1-verbrauch_2_7_1/100)' vs Excel='l76*(1-l78%)',REAL_DIFF,DB_ops=*-/ XL_ops=*-; investigate
1058,V_2.7.2_ziel,verbrauch,ziel,Verbrauch_2_7_2_status * (1 - Verbrauch_2_7_1_ziel / 100) / (1 - Verbrauch_2_7_1_status / 100) * 2_7_ziel / 2_7_status,_S.xlsx,4. Verbrauch,M79,=L79*(1-M78%)/(1-L78%)*M76/L76,=L79*(1-M78%)/(1-L78%)*M76/L76,DIFFERENT,DB='verbrauch_2_7_2_status*(1-verbrauch_2_7_1_ziel/100)/(1-verbrauch_2_7_1_status/10' vs Excel='l79*(1-m78%)/(1-l78%)*m76/l76',REAL_DIFF,DB_ops=*-//-/*/ XL_ops=*-/-*/; investigate
172,V_2.7.3,verbrauch,status,0,_S.xlsx,4. Verbrauch,L80,,0,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
755,V_2.7.3_ziel,verbrauch,ziel,Verbrauch_2_7_2_status - Verbrauch_2_7_2_ziel,_S.xlsx,4. Verbrauch,M80,=L79-M79,=L79-M79,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
173,V_2.7.4,verbrauch,status,Verbrauch_2_6 * Verbrauch_2_7_3 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1059,V_2.7.4_ziel,verbrauch,ziel,Verbrauch_2_6_ziel * Verbrauch_2_7_3 / 100 * Verbrauch_2_7 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
756,V_2_7_4_ziel,verbrauch,ziel,Verbrauch_2_6_ziel * Verbrauch_2_7_3 / 100 * Verbrauch_2_7 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
107,V_2.8.0,verbrauch,status,Verbrauch_2_6 * Verbrauch_2_8 / 100,_S.xlsx,4. Verbrauch,L77,=L$75*L76%,=L$75*L76%,DIFFERENT,DB='verbrauch_2_6*verbrauch_2_8/100' vs Excel='l75*l76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
757,V_2.8.0_ziel,verbrauch,ziel,Verbrauch_2_6_ziel * Verbrauch_2_8_ziel/ 100,_S.xlsx,4. Verbrauch,M77,=M$75*M76%,=M$75*M76%,DIFFERENT,DB='verbrauch_2_6_ziel*verbrauch_2_8_ziel/100' vs Excel='m75*m76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
174,V_2.9,verbrauch,status,100 - Verbrauch_2_8 - Verbrauch_2_7 - Verbrauch_2_7_3,_S.xlsx,4. Verbrauch,L86,=100-L83-L76-L80,=100-L83-L76-L80,EQUIVALENT,"Same structural shape '---'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
108,V_2.9.0,verbrauch,status,Verbrauch_2_6 * Verbrauch_2_9 / 100,_S.xlsx,4. Verbrauch,L77,=L$75*L76%,=L$75*L76%,DIFFERENT,DB='verbrauch_2_6*verbrauch_2_9/100' vs Excel='l75*l76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
759,V_2.9.0_ziel,verbrauch,ziel,Verbrauch_2_6_ziel* Verbrauch_2_9_ziel/100,_S.xlsx,4. Verbrauch,M77,=M$75*M76%,=M$75*M76%,DIFFERENT,DB='verbrauch_2_6_ziel*verbrauch_2_9_ziel/100' vs Excel='m75*m76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
175,V_2.9.1,verbrauch,status,Verbrauch_2_9_2 / (Verbrauch_2_9_0 / 100),_S.xlsx,4. Verbrauch,L88,=L89/L87%,=L89/L87%,DIFFERENT,DB='verbrauch_2_9_2/(verbrauch_2_9_0/100)' vs Excel='l89/l87%',REAL_DIFF,DB_ops=// XL_ops=/; investigate
760,V_2.9.1_ziel,verbrauch,ziel,Verbrauch_2_9_2_ziel / Verbrauch_2_9_0_ziel *100,_S.xlsx,4. Verbrauch,M88,=M89/M87%,=M89/M87%,DIFFERENT,DB='verbrauch_2_9_2_ziel/verbrauch_2_9_0_ziel*100' vs Excel='m89/m87%',REAL_DIFF,DB_ops=/* XL_ops=/; investigate
1268,V_2.9.2_ziel,verbrauch,ziel,Verbrauch_2_9_0_ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1060,V_2.9_ziel,verbrauch,ziel,100 - Verbrauch_2_7_ziel - Verbrauch_2_7_3_ziel*Verbrauch_2_7 / 100 - Verbrauch_2_8_ziel,_S.xlsx,4. Verbrauch,M86,=100-M76-M80*M76%-M83,=100-M76-M80*M76%-M83,DIFFERENT,DB='100-verbrauch_2_7_ziel-verbrauch_2_7_3_ziel*verbrauch_2_7/100-verbrauch_2_8_ziel' vs Excel='100-m76-m80*m76%-m83',REAL_DIFF,DB_ops=--*/- XL_ops=--*-; investigate
758,V_2_9_ziel,verbrauch,ziel,100 - Verbrauch_2_7_ziel - Verbrauch_2_7_3_ziel*Verbrauch_2_7 / 100 - Verbrauch_2_8_ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
110,V_3.1.0,verbrauch,status,Verbrauch_3_0 * Verbrauch_3_1 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1061,V_3.1.0_ziel,verbrauch,ziel,Verbrauch_3_0_ziel *Verbrauch_3_1_ziel /  100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
111,V_3.1.2,verbrauch,status,Verbrauch_3_1_0 * Verbrauch_3_1_1 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1062,V_3.1.2_ziel,verbrauch,ziel,Verbrauch_3_1_0_ziel * Verbrauch_3_1_1_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
112,V_3.2.0,verbrauch,status,Verbrauch_3_0 * Verbrauch_3_2 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1063,V_3.2.0_ziel,verbrauch,ziel,Verbrauch_3_0_ziel * Verbrauch_3_2_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
763,V_3_2_0_ziel,verbrauch,ziel,Verbrauch_3_0_ziel * Verbrauch_3_2_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
113,V_3.2.1.5,verbrauch,status,Verbrauch_3_2_0 * Verbrauch_3_2_1 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1064,V_3.2.1.5_ziel,verbrauch,ziel,Verbrauch_3_2_0_ziel * Verbrauch_3_2_1_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
114,V_3.2.3,verbrauch,status,Verbrauch_3_2_0 * Verbrauch_3_2_2 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1065,V_3.2.3_ziel,verbrauch,ziel,Verbrauch_3_2_1_5_ziel * Verbrauch_3_2_2_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
115,V_3.3,verbrauch,status,Verbrauch_3_2_3 + Verbrauch_3_1_2,_S.xlsx,4. Verbrauch,L107,=L105+L98,=L105+L98,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1066,V_3.3_ziel,verbrauch,ziel,Verbrauch_3_2_3_ziel + Verbrauch_3_1_2_ziel,_S.xlsx,4. Verbrauch,M107,=M105+M98,=M105+M98,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
766,V_3_3_ziel,verbrauch,ziel,Verbrauch_3_2_3_ziel + Verbrauch_3_1_2_ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
116,V_3.4.0,verbrauch,status,Verbrauch_3_3 * Verbrauch_3_4 / 100,_S.xlsx,4. Verbrauch,L77,=L$75*L76%,=L$75*L76%,DIFFERENT,DB='verbrauch_3_3*verbrauch_3_4/100' vs Excel='l75*l76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1067,V_3.4.0_ziel,verbrauch,ziel,Verbrauch_3_3_ziel * Verbrauch_3_4_ziel / 100,_S.xlsx,4. Verbrauch,M77,=M$75*M76%,=M$75*M76%,DIFFERENT,DB='verbrauch_3_3_ziel*verbrauch_3_4_ziel/100' vs Excel='m75*m76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
767,V_3_4_0_ziel,verbrauch,ziel,Verbrauch_3_3_ziel * Verbrauch_3_4_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
176,V_3.4.2,verbrauch,status,Verbrauch_3_4 * (1 - Verbrauch_3_4_1 / 100),_S.xlsx,4. Verbrauch,L79,=L76*(1-L78%),=L76*(1-L78%),DIFFERENT,DB='verbrauch_3_4*(1-verbrauch_3_4_1/100)' vs Excel='l76*(1-l78%)',REAL_DIFF,DB_ops=*-/ XL_ops=*-; investigate
1068,V_3.4.2_ziel,verbrauch,ziel,Verbrauch_3_4_2_status * (1 - Verbrauch_3_4_1_ziel/100) / (1 - Verbrauch_3_4_1_status/100) * (Verbrauch_3_4_ziel / Verbrauch_3_4_status),_S.xlsx,4. Verbrauch,M79,=L79*(1-M78%)/(1-L78%)*M76/L76,=L79*(1-M78%)/(1-L78%)*M76/L76,DIFFERENT,DB='verbrauch_3_4_2_status*(1-verbrauch_3_4_1_ziel/100)/(1-verbrauch_3_4_1_status/10' vs Excel='l79*(1-m78%)/(1-l78%)*m76/l76',REAL_DIFF,DB_ops=*-//-/*/ XL_ops=*-/-*/; investigate
768,V_3_4_2_ziel,verbrauch,ziel,Verbrauch_3_4_2_status * (1 - Verbrauch_3_4_1_ziel/100) / (1 - Verbrauch_3_4_1_status/100) * (Verbrauch_3_4_ziel / Verbrauch_3_4_status),,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
177,V_3.4.3,verbrauch,status,0,_S.xlsx,4. Verbrauch,L80,,0,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1069,V_3.4.3_ziel,verbrauch,ziel,Verbrauch_3_4_2_status - Verbrauch_3_4_2_ziel,_S.xlsx,4. Verbrauch,M80,=L79-M79,=L79-M79,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
769,V_3_4_3_ziel,verbrauch,ziel,Verbrauch_3_4_2_status - Verbrauch_3_4_2_ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
178,V_3.4.4,verbrauch,status,Verbrauch_3_4_3 * Verbrauch_3_3 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
1070,V_3.4.4_ziel,verbrauch,ziel,Verbrauch_3_4_3_ziel * Verbrauch_3_3_ziel / 100 * Verbrauch_3_4_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
770,V_3_4_4_ziel,verbrauch,ziel,Verbrauch_3_4_3_ziel * Verbrauch_3_3_ziel / 100 * Verbrauch_3_4_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
117,V_3.5.0,verbrauch,status,Verbrauch_3_3 * Verbrauch_3_5 / 100,_S.xlsx,4. Verbrauch,L77,=L$75*L76%,=L$75*L76%,DIFFERENT,DB='verbrauch_3_3*verbrauch_3_5/100' vs Excel='l75*l76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1071,V_3.5.0_ziel,verbrauch,ziel,Verbrauch_3_3_Ziel * Verbrauch_3_5_Ziel / 100,_S.xlsx,4. Verbrauch,M77,=M$75*M76%,=M$75*M76%,DIFFERENT,DB='verbrauch_3_3_ziel*verbrauch_3_5_ziel/100' vs Excel='m75*m76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
771,V_3_5_0_ziel,verbrauch,ziel,Verbrauch_3_3_Ziel * Verbrauch_3_5_Ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
179,V_3.6,verbrauch,status,100 - Verbrauch_3_4_status - Verbrauch_3_5_status - Verbrauch_3_4_3_status * Verbrauch_3_4_status / 100,_S.xlsx,4. Verbrauch,L117,=100-L108-L115-L112,=100-L108-L115-L112,DIFFERENT,DB='100-verbrauch_3_4_status-verbrauch_3_5_status-verbrauch_3_4_3_status*verbrauch_3' vs Excel='100-l108-l115-l112',REAL_DIFF,DB_ops=---*/ XL_ops=---; investigate
118,V_3.6.0,verbrauch,status,Verbrauch_3_3 * Verbrauch_3_6 / 100,_S.xlsx,4. Verbrauch,L77,=L$75*L76%,=L$75*L76%,DIFFERENT,DB='verbrauch_3_3*verbrauch_3_6/100' vs Excel='l75*l76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1072,V_3.6.0_ziel,verbrauch,ziel,Verbrauch_3_3_ziel * Verbrauch_3_6_ziel / 100,_S.xlsx,4. Verbrauch,M77,=M$75*M76%,=M$75*M76%,DIFFERENT,DB='verbrauch_3_3_ziel*verbrauch_3_6_ziel/100' vs Excel='m75*m76%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
1073,V_3.6_ziel,verbrauch,ziel,100 - Verbrauch_3_4_ziel - Verbrauch_3_5_ziel - Verbrauch_3_4_3_ziel * Verbrauch_3_4_ziel / 100,_S.xlsx,4. Verbrauch,M117,=100-M108-M115-M112*M108%,=100-M108-M115-M112*M108%,DIFFERENT,DB='100-verbrauch_3_4_ziel-verbrauch_3_5_ziel-verbrauch_3_4_3_ziel*verbrauch_3_4_zie' vs Excel='100-m108-m115-m112*m108%',REAL_DIFF,DB_ops=---*/ XL_ops=---*; investigate
772,V_3_6_ziel,verbrauch,ziel,100 - Verbrauch_3_4_ziel - Verbrauch_3_5_ziel - Verbrauch_3_4_3_ziel * Verbrauch_3_4_ziel / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
119,V_3.7,verbrauch,status,Verbrauch_3_6_0 + Verbrauch_3_5_0 + Verbrauch_3_4_0,_S.xlsx,4. Verbrauch,L120,=L118+L116+L109,=L118+L116+L109,EQUIVALENT,"Same structural shape '++'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1074,V_3.7_ziel,verbrauch,ziel,Verbrauch_3_6_0_Ziel + Verbrauch_3_5_0_Ziel + Verbrauch_3_4_0_Ziel,_S.xlsx,4. Verbrauch,M120,=M109+M116+M118,=M109+M116+M118,EQUIVALENT,"Same structural shape '++'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
774,V_3_7_ziel,verbrauch,ziel,Verbrauch_3_6_0_Ziel + Verbrauch_3_5_0_Ziel + Verbrauch_3_4_0_Ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
126,V_4.0,verbrauch,status,Verbrauch_4_1,_S.xlsx,4. Verbrauch,L122,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
1075,V_4.0_ziel,verbrauch,ziel,Verbrauch_4_1_ziel,_S.xlsx,4. Verbrauch,M122,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
775,V_4_0_ziel,verbrauch,ziel,Verbrauch_4_1_ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
125,V_4.1,verbrauch,status,Verbrauch_4_1_1 + Verbrauch_4_1_2,_S.xlsx,4. Verbrauch,L123,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
185,V_4.1.1.10,verbrauch,status,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_9 / Verbrauch_4_1_1_7,_S.xlsx,4. Verbrauch,L136,=L129*L135/L133,=L129*L135/L133,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1076,V_4.1.1.10_ziel,verbrauch,ziel,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_9_ziel / Verbrauch_4_1_1_7_ziel,_S.xlsx,4. Verbrauch,M136,=M130*M135/M133,=M130*M135/M133,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
777,V_4_1_1_10_ziel,verbrauch,ziel,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_9_ziel / Verbrauch_4_1_1_7_ziel,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
186,V_4.1.1.11,verbrauch,status,100 - Verbrauch_4_1_1_6,_S.xlsx,4. Verbrauch,L138,=100-L132,=100-L132,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1077,V_4.1.1.11_ziel,verbrauch,ziel,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 0, 100 - Verbrauch_4_1_1_6_ziel)",_S.xlsx,4. Verbrauch,M138,"=IF(M143=""Aktiv"",0,100-M132)","=IF(M143=""Aktiv"",0,100-M132)",EQUIVALENT,"Same structural shape '(-)'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
778,V_4_1_1_11_ziel,verbrauch,ziel,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 0, 100 - Verbrauch_4_1_1_6_ziel)",,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.,,
